UID,URL,NAME,RATING,TYPE,Latitude,Longitude
71,https://www.google.com/maps/place/Gold+Star+Bakery/data=!4m7!3m6!1s0x3bc2c016ecdb3565:0xabd92ecb0a827df7!8m2!3d18.5001613!4d73.8634138!16s%2Fg%2F1pp2wznv1!19sChIJZTXb7BbAwjsR932CCssu2as?authuser=0&hl=en&rclk=1,Gold Star Bakery,4.4,Bakery and Cake Shop,18.5001613,73.8634138
72,https://www.google.com/maps/place/Sunshine+Beauty+Centre+Pune/data=!4m7!3m6!1s0x3bc2c04f97633fc7:0xc24d5e3c5452b452!8m2!3d18.5184475!4d73.878467!16s%2Fg%2F1th80d4b!19sChIJxz9jl0_AwjsRUrRSVDxeTcI?authuser=0&hl=en&rclk=1,Sunshine Beauty Centre Pune,4.6,Beauty Parlour,18.5184475,73.878467
73,https://www.google.com/maps/place/Sos+Secret+Of+Skin+Beauty+Centre/data=!4m7!3m6!1s0x3bc2c04fbd20df31:0xa96978bf46fb1ce4!8m2!3d18.5181589!4d73.8788328!16s%2Fg%2F11t6sbc75m!19sChIJMd8gvU_AwjsR5Bz7Rr94aak?authuser=0&hl=en&rclk=1,Sos Secret Of Skin Beauty Centre,5,Beauty Parlour,18.5181589,73.8788328
74,https://www.google.com/maps/place/Zaroorat+The+Beauty+Shopee/data=!4m7!3m6!1s0x3bc2c0461f000001:0xb3bef617dbb8f8eb!8m2!3d18.5130674!4d73.8770063!16s%2Fg%2F11kb4bwzh5!19sChIJAQAAH0bAwjsR6_i42xf2vrM?authuser=0&hl=en&rclk=1,Zaroorat The Beauty Shopee,0,Beauty Parlour,18.5130674,73.8770063
75,"https://www.google.com/maps/place/Febina+International+Salon,+Academy+%26+Shoppe/data=!4m7!3m6!1s0x3bc2c04fa2955555:0x303698d9311b2625!8m2!3d18.518134!4d73.8787876!16s%2Fg%2F11f15lhsv1!19sChIJVVWVok_AwjsRJSYbMdmYNjA?authuser=0&hl=en&rclk=1","Febina International Salon, Academy & Shoppe",4.7,Beauty Parlour,18.518134,73.8787876
76,https://www.google.com/maps/place/COLORFUL+SECRETS/data=!4m7!3m6!1s0x3bc2c04f0aeabd3b:0xa4e7df21445600be!8m2!3d18.5173109!4d73.878706!16s%2Fg%2F12hm_4fff!19sChIJO73qCk_AwjsRvgBWRCHf56Q?authuser=0&hl=en&rclk=1,COLORFUL SECRETS,5,Beauty Parlour,18.5173109,73.878706
77,"https://www.google.com/maps/place/MISBU+-+SGS+Mall,+Camp,+Pune/data=!4m7!3m6!1s0x3bc2c160be4c7d5b:0x67cfe7a47bd9a3c9!8m2!3d18.5194006!4d73.8774003!16s%2Fg%2F11khrjxkyg!19sChIJW31MvmDBwjsRyaPZe6Tnz2c?authuser=0&hl=en&rclk=1","MISBU - SGS Mall, Camp, Pune",3.3,Beauty Parlour,18.5194006,73.8774003
78,https://www.google.com/maps/place/Himalaya+Wellness+Store/data=!4m7!3m6!1s0x3bc2c048ea69fc37:0x63252c21f0e5dd11!8m2!3d18.5174492!4d73.8791309!16s%2Fg%2F1tf6knbc!19sChIJN_xp6kjAwjsREd3l8CEsJWM?authuser=0&hl=en&rclk=1,Himalaya Wellness Store,4.3,Beauty Parlour,18.5174492,73.8791309
79,https://www.google.com/maps/place/Uday+Beauty+Store/data=!4m7!3m6!1s0x3bc2c1191a65fccf:0x3e19812acd5953fe!8m2!3d18.5169364!4d73.8627937!16s%2Fg%2F11q1pf1y1t!19sChIJz_xlGhnBwjsR_lNZzSqBGT4?authuser=0&hl=en&rclk=1,Uday Beauty Store,5,Beauty Parlour,18.5169364,73.8627937
80,https://www.google.com/maps/place/Variety+Beauty/data=!4m7!3m6!1s0x3bc2c06fbee4cc51:0x104da295208dce84!8m2!3d18.5164754!4d73.8553957!16s%2Fg%2F1pp2vmpl6!19sChIJUczkvm_AwjsRhM6NIJWiTRA?authuser=0&hl=en&rclk=1,Variety Beauty,4.3,Beauty Parlour,18.5164754,73.8553957
81,https://www.google.com/maps/place/Beauty+pride+shop/data=!4m7!3m6!1s0x3bc2c17413fb59c5:0xe7a70c0284791af4!8m2!3d18.5128664!4d73.8584344!16s%2Fg%2F11j0v0h8_p!19sChIJxVn7E3TBwjsR9Bp5hAIMp-c?authuser=0&hl=en&rclk=1,Beauty pride shop,4.6,Beauty Parlour,18.5128664,73.8584344
82,https://www.google.com/maps/place/Rajasthan+Beauty+Products/data=!4m7!3m6!1s0x3bc2c1f083a43db9:0x9ab9cbf199ed64e8!8m2!3d18.5159733!4d73.8546261!16s%2Fg%2F11f5_h1dgv!19sChIJuT2kg_DBwjsR6GTtmfHLuZo?authuser=0&hl=en&rclk=1,Rajasthan Beauty Products,4.9,Beauty Parlour,18.5159733,73.8546261
83,https://www.google.com/maps/place/Suleshwari+The+Beauty/data=!4m7!3m6!1s0x3bc2c0694f80eff3:0x8ad7f9c401483133!8m2!3d18.517421!4d73.8612453!16s%2Fg%2F1pp2wzcs5!19sChIJ8--AT2nAwjsRMzFIAcT514o?authuser=0&hl=en&rclk=1,Suleshwari The Beauty,5,Beauty Parlour,18.517421,73.8612453
84,https://www.google.com/maps/place/Nita+Nx/data=!4m7!3m6!1s0x3bc2c06948546ae5:0xdeae4bcab144fa05!8m2!3d18.5141225!4d73.8600762!16s%2Fg%2F11tf41g_1r!19sChIJ5WpUSGnAwjsRBfpEscpLrt4?authuser=0&hl=en&rclk=1,Nita Nx,0,Beauty Parlour,18.5141225,73.8600762
85,https://www.google.com/maps/place/Indrani+Cosmetics/data=!4m7!3m6!1s0x3bc2c06fc8567509:0x801c8c173fc5cf91!8m2!3d18.5161812!4d73.8548472!16s%2Fg%2F1vm_wbgc!19sChIJCXVWyG_AwjsRkc_FPxeMHIA?authuser=0&hl=en&rclk=1,Indrani Cosmetics,4.9,Beauty Parlour,18.5161812,73.8548472
86,https://www.google.com/maps/place/Sheetal+beauty+centre/data=!4m7!3m6!1s0x3bc2c127ddd500cf:0x791ef138342e52e9!8m2!3d18.5159317!4d73.8580536!16s%2Fg%2F11vf6tvknb!19sChIJzwDV3SfBwjsR6VIuNDjxHnk?authuser=0&hl=en&rclk=1,Sheetal beauty centre,5,Beauty Parlour,18.5159317,73.8580536
87,https://www.google.com/maps/place/Kshitij+Beauty+Parlour+%26+Bhawani+Enterprises/data=!4m7!3m6!1s0x3bc2c119058b372d:0xe70c6b11f898600e!8m2!3d18.5092455!4d73.8721177!16s%2Fg%2F11qnqznmwr!19sChIJLTeLBRnBwjsRDmCY-BFrDOc?authuser=0&hl=en&rclk=1,Kshitij Beauty Parlour & Bhawani Enterprises,4.8,Beauty Parlour,18.5092455,73.8721177
88,https://www.google.com/maps/place/Yuga%27s+Beauty+Salon/data=!4m7!3m6!1s0x3bc2c18400b2741b:0xc305b853ddde47eb!8m2!3d18.5090442!4d73.8625366!16s%2Fg%2F11pm49_7xd!19sChIJG3SyAITBwjsR60fe3VO4BcM?authuser=0&hl=en&rclk=1,Yuga's Beauty Salon,5,Beauty Parlour,18.5090442,73.8625366
89,https://www.google.com/maps/place/Tulsi+Beauty+Parlour/data=!4m7!3m6!1s0x3bc2c1520aead387:0x96885aa9e7385956!8m2!3d18.5085717!4d73.8653869!16s%2Fg%2F11jr57k4cz!19sChIJh9PqClLBwjsRVlk456laiJY?authuser=0&hl=en&rclk=1,Tulsi Beauty Parlour,0,Beauty Parlour,18.5085717,73.8653869
90,https://www.google.com/maps/place/Heer+Beauty+Center/data=!4m7!3m6!1s0x3bc2c06963ee41b9:0x9fbf3d4f9ab7b3ea!8m2!3d18.513294!4d73.8614937!16s%2Fg%2F1pp2wzlwb!19sChIJuUHuY2nAwjsR6rO3mk89v58?authuser=0&hl=en&rclk=1,Heer Beauty Center,3.9,Beauty Parlour,18.513294,73.8614937
91,https://www.google.com/maps/place/The+Little+Sunshine/data=!4m7!3m6!1s0x3bc2c043fee8babf:0x96c5d526a09f7c65!8m2!3d18.514062!4d73.871077!16s%2Fg%2F11q5856tv3!19sChIJv7ro_kPAwjsRZXyfoCbVxZY?authuser=0&hl=en&rclk=1,The Little Sunshine,0,Beauty Parlour,18.514062,73.871077
92,https://www.google.com/maps/place/Diamond+Trading+Company/data=!4m7!3m6!1s0x3bc2c069e48e5687:0xf7b67c70386af99a!8m2!3d18.514148!4d73.865003!16s%2Fg%2F11sj8lrl3w!19sChIJh1aO5GnAwjsRmvlqOHB8tvc?authuser=0&hl=en&rclk=1,Diamond Trading Company,0,Beauty Parlour,18.514148,73.865003
93,https://www.google.com/maps/place/Surabhi+Beauty+Parlour+%26+Ladies+Shopee/data=!4m7!3m6!1s0x3bc2c17fb76bf959:0x21113a02aaddcb89!8m2!3d18.5116947!4d73.8648783!16s%2Fg%2F11fcszsv67!19sChIJWflrt3_BwjsRicvdqgI6ESE?authuser=0&hl=en&rclk=1,Surabhi Beauty Parlour & Ladies Shopee,5,Beauty Parlour,18.5116947,73.8648783
94,https://www.google.com/maps/place/Shanti+Enterprises/data=!4m7!3m6!1s0x3bc2c1c319c9dec3:0xb9c3d8df380600b6!8m2!3d18.5144313!4d73.8653833!16s%2Fg%2F11j_17lhjs!19sChIJw97JGcPBwjsRtgAGON_Yw7k?authuser=0&hl=en&rclk=1,Shanti Enterprises,0,Beauty Parlour,18.5144313,73.8653833
95,https://www.google.com/maps/place/Pranali+Bridal+World/data=!4m7!3m6!1s0x3bc2c01530699705:0xfd2549ed4581ec1a!8m2!3d18.5067728!4d73.8633291!16s%2Fg%2F11t55_7b6k!19sChIJBZdpMBXAwjsRGuyBRe1JJf0?authuser=0&hl=en&rclk=1,Pranali Bridal World,0,Beauty Parlour,18.5067728,73.8633291
96,https://www.google.com/maps/place/JSK+BEAUTY+AND+SALON+SOLUTIONS/data=!4m7!3m6!1s0x3bc2c127c0aa7349:0x8363f1ba39a2daf2!8m2!3d18.5055374!4d73.85653!16s%2Fg%2F11ty6p27l2!19sChIJSXOqwCfBwjsR8tqiObrxY4M?authuser=0&hl=en&rclk=1,JSK BEAUTY AND SALON SOLUTIONS,5,Beauty Parlour,18.5055374,73.85653
97,https://www.google.com/maps/place/RR+MAKE+UP+STUDIO+%26+BEAUTY+SALON/data=!4m7!3m6!1s0x3bc2c041cf2f4607:0x3d8671e0a9fa5e7!8m2!3d18.5110842!4d73.8664864!16s%2Fg%2F11vk8bwh3q!19sChIJB0Yvz0HAwjsR56WfCh5n2AM?authuser=0&hl=en&rclk=1,RR MAKE UP STUDIO & BEAUTY SALON,0,Beauty Parlour,18.5110842,73.8664864
98,https://www.google.com/maps/place/Soundarya+Beauty+Parlour/data=!4m7!3m6!1s0x3bc2c041ec4664d3:0xe97648cd2e821648!8m2!3d18.5123325!4d73.8665137!16s%2Fg%2F1pp2tvs1d!19sChIJ02RG7EHAwjsRSBaCLs1Iduk?authuser=0&hl=en&rclk=1,Soundarya Beauty Parlour,3.9,Beauty Parlour,18.5123325,73.8665137
99,https://www.google.com/maps/place/Tanvi+Beauty+Parlour/data=!4m7!3m6!1s0x3bc2c040337d3621:0x9d1b70de672ead8c!8m2!3d18.510398!4d73.8665263!16s%2Fg%2F11shd0m7f9!19sChIJITZ9M0DAwjsRjK0uZ95wG50?authuser=0&hl=en&rclk=1,Tanvi Beauty Parlour,0,Beauty Parlour,18.510398,73.8665263
100,https://www.google.com/maps/place/So+Bhagyashree+Ladies+Beauty+Parlour+and+Tailor+and+Stores/data=!4m7!3m6!1s0x3bc2c0421466d917:0xf8479860a9fcfba2!8m2!3d18.5146288!4d73.866612!16s%2Fg%2F1pp2w_ql0!19sChIJF9lmFELAwjsRovv8qWCYR_g?authuser=0&hl=en&rclk=1,So Bhagyashree Ladies Beauty Parlour and Tailor and Stores,0,Beauty Parlour,18.5146288,73.866612
101,https://www.google.com/maps/place/R+K+Makeup+Studio+%26+Beauty+Salon/data=!4m7!3m6!1s0x3bc2c041c5ef84e7:0x93d2fcad3f46d1dd!8m2!3d18.5113055!4d73.8664837!16s%2Fg%2F11tx248649!19sChIJ54TvxUHAwjsR3dFGP6380pM?authuser=0&hl=en&rclk=1,R K Makeup Studio & Beauty Salon,0,Beauty Parlour,18.5113055,73.8664837
102,https://www.google.com/maps/place/Look+Touch+Beauty+Parlour/data=!4m7!3m6!1s0x3bc2c06b1bca5555:0x5c582128bcecd2a7!8m2!3d18.5091349!4d73.8619495!16s%2Fg%2F11kb4c3nrk!19sChIJVVXKG2vAwjsRp9LsvCghWFw?authuser=0&hl=en&rclk=1,Look Touch Beauty Parlour,0,Beauty Parlour,18.5091349,73.8619495
103,https://www.google.com/maps/place/Viva+Beauty+Spot/data=!4m7!3m6!1s0x3bc2c015b26b6901:0x958a00972c1f902e!8m2!3d18.5036625!4d73.8627941!16s%2Fg%2F11t55_4lqh!19sChIJAWlrshXAwjsRLpAfLJcAipU?authuser=0&hl=en&rclk=1,Viva Beauty Spot,0,Beauty Parlour,18.5036625,73.8627941
104,https://www.google.com/maps/place/Samruddhi+Enterprises/data=!4m7!3m6!1s0x3bc2c07c89cabda3:0x1df2637542f2bd66!8m2!3d18.524472!4d73.850816!16s%2Fg%2F1wcxbjv0!19sChIJo73KiXzAwjsRZr3yQnVj8h0?authuser=0&hl=en&rclk=1,Samruddhi Enterprises,4.6,Beauty Parlour,18.524472,73.850816
105,https://www.google.com/maps/place/BEAUTY+ESSENTIALS/data=!4m7!3m6!1s0x3bc2c1f44d14e951:0x46720251ff2586d0!8m2!3d18.5141086!4d73.8619558!16s%2Fg%2F11lfzlt4vk!19sChIJUekUTfTBwjsR0IYl_1ECckY?authuser=0&hl=en&rclk=1,BEAUTY ESSENTIALS,5,Beauty Parlour,18.5141086,73.8619558
106,https://www.google.com/maps/place/Pal+Makeup+Artist/data=!4m7!3m6!1s0x3bc2c10cfa4c9d8b:0x7ad818ce2dbe33eb!8m2!3d18.5112973!4d73.867374!16s%2Fg%2F11fpr9vjpl!19sChIJi51M-gzBwjsR6zO-Lc4Y2Ho?authuser=0&hl=en&rclk=1,Pal Makeup Artist,5,Beauty Parlour,18.5112973,73.867374
107,https://www.google.com/maps/place/Kamakshi+Beauty+Parlour/data=!4m7!3m6!1s0x3bc2c041c3041717:0xc78bb24e2ba9a001!8m2!3d18.5117935!4d73.8663434!16s%2Fg%2F1jmcd0xgj!19sChIJFxcEw0HAwjsRAaCpK06yi8c?authuser=0&hl=en&rclk=1,Kamakshi Beauty Parlour,0,Beauty Parlour,18.5117935,73.8663434
108,https://www.google.com/maps/place/Excellence+Mens+Salon/data=!4m7!3m6!1s0x3bc2c06ae60b38db:0x39a052ea00447982!8m2!3d18.5091432!4d73.8631365!16s%2Fg%2F11t55ztxb4!19sChIJ2zgL5mrAwjsRgnlEAOpSoDk?authuser=0&hl=en&rclk=1,Excellence Mens Salon,0,Beauty Parlour,18.5091432,73.8631365
109,https://www.google.com/maps/place/Innerglow+Beauty+Salon/data=!4m7!3m6!1s0x3bc2c03dee505eab:0x84bf6cebb906f272!8m2!3d18.5009375!4d73.8663125!16s%2Fg%2F11k4zrzb3b!19sChIJq15Q7j3AwjsRcvIGuetsv4Q?authuser=0&hl=en&rclk=1,Innerglow Beauty Salon,0,Beauty Parlour,18.5009375,73.8663125
110,https://www.google.com/maps/place/New+Gents+Parlour/data=!4m7!3m6!1s0x3bc2c06ae5ed4495:0x8a5801509f48d391!8m2!3d18.5092464!4d73.8631395!16s%2Fg%2F11t55zs186!19sChIJlUTt5WrAwjsRkdNIn1ABWIo?authuser=0&hl=en&rclk=1,New Gents Parlour,0,Beauty Parlour,18.5092464,73.8631395
111,https://www.google.com/maps/place/Ajit+Soap+Factory/data=!4m7!3m6!1s0x3bc2ea77a7457b51:0xe8c8848990c6fd48!8m2!3d18.5205081!4d73.8567695!16s%2Fg%2F1tdwy_69!19sChIJUXtFp3fqwjsRSP3GkImEyOg?authuser=0&hl=en&rclk=1,Ajit Soap Factory,0,Beauty Parlour,18.5205081,73.8567695
112,https://www.google.com/maps/place/Milap+Hair+Dressers/data=!4m7!3m6!1s0x3bc2c041236fe98d:0xeee30faddf338b8d!8m2!3d18.511372!4d73.86833!16s%2Fg%2F12lvg40tm!19sChIJjelvI0HAwjsRjYsz360P4-4?authuser=0&hl=en&rclk=1,Milap Hair Dressers,0,Beauty Parlour,18.511372,73.86833
113,https://www.google.com/maps/place/Navkar+Mens+Parlour/data=!4m7!3m6!1s0x3bc2c06b17b8ca7b:0xf951165666f6e0de!8m2!3d18.5087648!4d73.8616385!16s%2Fg%2F1pp2x5jnp!19sChIJe8q4F2vAwjsR3uD2ZlYWUfk?authuser=0&hl=en&rclk=1,Navkar Mens Parlour,4,Beauty Parlour,18.5087648,73.8616385
114,https://www.google.com/maps/place/Lavanya+Beauty+Salon/data=!4m7!3m6!1s0x3bc2bf75e2c2a2ab:0x2743ae8c4be76e4e!8m2!3d18.5275219!4d73.8244685!16s%2Fg%2F11cm68y6lw!19sChIJq6LC4nW_wjsRTm7nS4yuQyc?authuser=0&hl=en&rclk=1,Lavanya Beauty Salon,4.5,Beauty Parlour,18.5275219,73.8244685
115,https://www.google.com/maps/place/Glamour+Beauty+salon/data=!4m7!3m6!1s0x3bc2bfe7d8490141:0xdff90ff11656a96b!8m2!3d18.5244592!4d73.8268735!16s%2Fg%2F11tnj_jqp9!19sChIJQQFJ2Oe_wjsRa6lWFvEP-d8?authuser=0&hl=en&rclk=1,Glamour Beauty salon,4.9,Beauty Parlour,18.5244592,73.8268735
116,"https://www.google.com/maps/place/Wisteria+Salon+%28+For+Women+Only%29+%28Skin,+Hair,+Nail+and+MakeUp+Studio%29/data=!4m7!3m6!1s0x3bc2bf3a264c5f21:0xb77f6929cb92ee0d!8m2!3d18.5261359!4d73.826533!16s%2Fg%2F11h3ghpm1p!19sChIJIV9MJjq_wjsRDe6Syylpf7c?authuser=0&hl=en&rclk=1","Wisteria Salon ( For Women Only) (Skin, Hair, Nail and MakeUp Studio)",4.8,Beauty Parlour,18.5261359,73.826533
117,https://www.google.com/maps/place/DARPAN+BEAUTY+PARLOUR/data=!4m7!3m6!1s0x3bc2bf742d55bca7:0x5b956b7cdd222042!8m2!3d18.5298103!4d73.8235239!16s%2Fg%2F1pp2tktb6!19sChIJp7xVLXS_wjsRQiAi3XxrlVs?authuser=0&hl=en&rclk=1,DARPAN BEAUTY PARLOUR,4.9,Beauty Parlour,18.5298103,73.8235239
118,https://www.google.com/maps/place/Neeta+Beauty+Parlour/data=!4m7!3m6!1s0x3bc2bf2a958c2527:0x4ffd03a04ddc155e!8m2!3d18.5288558!4d73.8251362!16s%2Fg%2F11v4__xxdz!19sChIJJyWMlSq_wjsRXhXcTaAD_U8?authuser=0&hl=en&rclk=1,Neeta Beauty Parlour,5,Beauty Parlour,18.5288558,73.8251362
119,https://www.google.com/maps/place/Dehlia+Beauty+Parlour%28only+for+ladies%29/data=!4m7!3m6!1s0x3bc2bf9d23cb0051:0x4733a9c7fe4e589!8m2!3d18.524969!4d73.828868!16s%2Fg%2F1jkxkc962!19sChIJUQDLI52_wjsRieXkf5w6cwQ?authuser=0&hl=en&rclk=1,Dehlia Beauty Parlour(only for ladies),4.1,Beauty Parlour,18.524969,73.828868
120,https://www.google.com/maps/place/Shirin+Beauty+Parlor/data=!4m7!3m6!1s0x3bc2bf706e92f1a5:0xbc45ae320aabb56!8m2!3d18.5370764!4d73.8291711!16s%2Fg%2F1vwlml7k!19sChIJpfGSbnC_wjsRVruqIONaxAs?authuser=0&hl=en&rclk=1,Shirin Beauty Parlor,4,Beauty Parlour,18.5370764,73.8291711
121,https://www.google.com/maps/place/XOXO+Hair+%7C+Makeup+%7C+Skin+%28Salon+for+Women%29/data=!4m7!3m6!1s0x3bc2bf5153a60913:0x3f34e3d34bc02b4e!8m2!3d18.5327406!4d73.8288448!16s%2Fg%2F11jy3gth9v!19sChIJEwmmU1G_wjsRTivAS9PjND8?authuser=0&hl=en&rclk=1,XOXO Hair | Makeup | Skin (Salon for Women),4.7,Beauty Parlour,18.5327406,73.8288448
122,https://www.google.com/maps/place/Glow+%26+Beauty+Parlour/data=!4m7!3m6!1s0x3bc2bffd8c251d15:0xd23e6aaad6ba6d9b!8m2!3d18.533288!4d73.8213695!16s%2Fg%2F11s9jw3v6y!19sChIJFR0ljP2_wjsRm2261qpqPtI?authuser=0&hl=en&rclk=1,Glow & Beauty Parlour,4.9,Beauty Parlour,18.533288,73.8213695
123,"https://www.google.com/maps/place/Boho+Beauty+-+Nails,Beauty+%26+Hair+Salon/data=!4m7!3m6!1s0x3bc2bffde1d211c9:0x83a1e18302e3efb0!8m2!3d18.5312836!4d73.8288841!16s%2Fg%2F11kqczmk4l!19sChIJyRHS4f2_wjsRsO_jAoPhoYM?authuser=0&hl=en&rclk=1","Boho Beauty - Nails,Beauty & Hair Salon",4.4,Beauty Parlour,18.5312836,73.8288841
124,https://www.google.com/maps/place/Sias+Beauty+Care/data=!4m7!3m6!1s0x3bc2bffa4f7ae411:0xe56bf53f09df48b!8m2!3d18.5251456!4d73.8273222!16s%2Fg%2F11j2flvvt1!19sChIJEeR6T_q_wjsRi_Sd8FO_Vg4?authuser=0&hl=en&rclk=1,Sias Beauty Care,4.8,Beauty Parlour,18.5251456,73.8273222
125,https://www.google.com/maps/place/Ragini%27s+derma+clinic+and+beauty+parlour/data=!4m7!3m6!1s0x3bc2bf785cf2d131:0xde744cf5ff065d6d!8m2!3d18.5295424!4d73.8325962!16s%2Fg%2F1pp2tjj9r!19sChIJMdHyXHi_wjsRbV0G__VMdN4?authuser=0&hl=en&rclk=1,Ragini's derma clinic and beauty parlour,4.8,Beauty Parlour,18.5295424,73.8325962
126,https://www.google.com/maps/place/Noopura+Beauty+Parlour/data=!4m7!3m6!1s0x3bc2bf785c904e4f:0x1151db65b2738925!8m2!3d18.5294051!4d73.8325239!16s%2Fg%2F1pp2tkvzc!19sChIJT06QXHi_wjsRJYlzsmXbURE?authuser=0&hl=en&rclk=1,Noopura Beauty Parlour,4,Beauty Parlour,18.5294051,73.8325239
127,https://www.google.com/maps/place/Creative+Art+Beauty+Parlour/data=!4m7!3m6!1s0x3bc2bf0f52cc186f:0x78cc19c3c36e3faa!8m2!3d18.5323438!4d73.8286312!16s%2Fg%2F11qy81sdnt!19sChIJbxjMUg-_wjsRqj9uw8MZzHg?authuser=0&hl=en&rclk=1,Creative Art Beauty Parlour,3.7,Beauty Parlour,18.5323438,73.8286312
128,https://www.google.com/maps/place/Beautious+Beauty+Parlour/data=!4m7!3m6!1s0x3bc2bf6f19cf4479:0x4c636ad8cc97081d!8m2!3d18.5331389!4d73.8254002!16s%2Fg%2F11fn51jxbh!19sChIJeUTPGW-_wjsRHQiXzNhqY0w?authuser=0&hl=en&rclk=1,Beautious Beauty Parlour,5,Beauty Parlour,18.5331389,73.8254002
129,https://www.google.com/maps/place/Supreme+Men%27s+Parlour/data=!4m7!3m6!1s0x3bc2bf9d222dc1a9:0x7479d1dd6a62733d!8m2!3d18.5249384!4d73.8288861!16s%2Fg%2F12q4r9y80!19sChIJqcEtIp2_wjsRPXNiat3ReXQ?authuser=0&hl=en&rclk=1,Supreme Men's Parlour,3.8,Beauty Parlour,18.5249384,73.8288861
130,https://www.google.com/maps/place/Petal%27s+Salon/data=!4m7!3m6!1s0x3bc2bfe494501bbf:0xa4c8aecb0a823814!8m2!3d18.5274669!4d73.826806!16s%2Fg%2F11sszcfr63!19sChIJvxtQlOS_wjsRFDiCCsuuyKQ?authuser=0&hl=en&rclk=1,Petal's Salon,5,Beauty Parlour,18.5274669,73.826806
131,https://www.google.com/maps/place/Leenas+Beauty+Parlour/data=!4m7!3m6!1s0x3bc2bf75d11e5cb9:0x190ebf911db09485!8m2!3d18.5294529!4d73.8245469!16s%2Fg%2F1pp2xb8lq!19sChIJuVwe0XW_wjsRhZSwHZG_Dhk?authuser=0&hl=en&rclk=1,Leenas Beauty Parlour,2,Beauty Parlour,18.5294529,73.8245469
132,https://www.google.com/maps/place/Khushi+Beauty+Parlour/data=!4m7!3m6!1s0x3bc2bf9da9b4c6bb:0x226836f503268eeb!8m2!3d18.5248941!4d73.8271237!16s%2Fg%2F12q4xlzvj!19sChIJu8a0qZ2_wjsR644mA_U2aCI?authuser=0&hl=en&rclk=1,Khushi Beauty Parlour,3,Beauty Parlour,18.5248941,73.8271237
133,https://www.google.com/maps/place/Pardesi+Hair+Cutting+Salon/data=!4m7!3m6!1s0x3bc2bf77c1a95c6f:0xfd06913c9757e972!8m2!3d18.528615!4d73.828508!16s%2Fg%2F1pp2tz23b!19sChIJb1ypwXe_wjsRculXlzyRBv0?authuser=0&hl=en&rclk=1,Pardesi Hair Cutting Salon,4.7,Beauty Parlour,18.528615,73.828508
134,https://www.google.com/maps/place/Hemali+Beauty+Parlour/data=!4m7!3m6!1s0x3bc2bf7425a2fe4f:0xf675cb7547eeb6c3!8m2!3d18.5306748!4d73.8237465!16s%2Fg%2F1pp2vfdwk!19sChIJT_6iJXS_wjsRw7buR3XLdfY?authuser=0&hl=en&rclk=1,Hemali Beauty Parlour,4.5,Beauty Parlour,18.5306748,73.8237465
135,https://www.google.com/maps/place/LIWA+Professional+Beauty+Salon/data=!4m7!3m6!1s0x3bc2bf1e29e16e91:0x1a9fd073c399e624!8m2!3d18.5304688!4d73.8299146!16s%2Fg%2F11fn9cmddw!19sChIJkW7hKR6_wjsRJOaZw3PQnxo?authuser=0&hl=en&rclk=1,LIWA Professional Beauty Salon,5,Beauty Parlour,18.5304688,73.8299146
136,https://www.google.com/maps/place/KrishnaKamal+Girls+PG+%26+Magic+Glow+Ladies+Parlour/data=!4m7!3m6!1s0x3bc2bf905626e23b:0x7feae784ade50158!8m2!3d18.5253165!4d73.8273636!16s%2Fg%2F11sgz057s7!19sChIJO-ImVpC_wjsRWAHlrYTn6n8?authuser=0&hl=en&rclk=1,KrishnaKamal Girls PG & Magic Glow Ladies Parlour,4.8,Beauty Parlour,18.5253165,73.8273636
137,https://www.google.com/maps/place/Classic+Beauty+Parlour+%26+Spa+Center/data=!4m7!3m6!1s0x3bc2bf762a5f4fe9:0x52a41fd6515ae6cf!8m2!3d18.526857!4d73.827115!16s%2Fg%2F11cm4cgk17!19sChIJ6U9fKna_wjsRz-ZaUdYfpFI?authuser=0&hl=en&rclk=1,Classic Beauty Parlour & Spa Center,3,Beauty Parlour,18.526857,73.827115
138,https://www.google.com/maps/place/Aaradhya+Beauty+parlor/data=!4m7!3m6!1s0x3bc2bfb12ab30783:0x1dd6ba6a0932acb1!8m2!3d18.5307085!4d73.8232335!16s%2Fg%2F11tp9xrn4j!19sChIJgwezKrG_wjsRsawyCWq61h0?authuser=0&hl=en&rclk=1,Aaradhya Beauty parlor,5,Beauty Parlour,18.5307085,73.8232335
139,https://www.google.com/maps/place/Beauty+Point/data=!4m7!3m6!1s0x3bc2bfa56356fc4d:0x2ce7d297bd970b0b!8m2!3d18.5144071!4d73.8176416!16s%2Fg%2F11t27pnnx6!19sChIJTfxWY6W_wjsRCwuXvZfS5yw?authuser=0&hl=en&rclk=1,Beauty Point,4.7,Beauty Parlour,18.5144071,73.8176416
140,https://www.google.com/maps/place/Mitali%27s+Beauty+Spa+And+Training+Institute/data=!4m7!3m6!1s0x3bc2bf9dc50a44e3:0x10443c1f9335bf67!8m2!3d18.5250326!4d73.8251733!16s%2Fg%2F11f5dgq_7s!19sChIJ40QKxZ2_wjsRZ781kx88RBA?authuser=0&hl=en&rclk=1,Mitali's Beauty Spa And Training Institute,2.5,Beauty Parlour,18.5250326,73.8251733
